    0.116441028676629066E+01    0.443112254142761230E+03   -0.370358514785766602E+01   -0.117842140793800354E+02   -0.401814162731170654E+01   -0.829172921180725098E+01   -0.821178680668385059E+05   -0.629396350544151328E+01    1
    0.148552787278890586E+01    0.620091342926025391E+03   -0.340193516016006470E+01   -0.594270443916320801E+01   -0.736246311664581299E+01   -0.682901817560195923E+01   -0.817407033259260934E+05   -0.629646350544151456E+01    1
    0.116107397945523250E+01    0.695366787910461426E+03   -0.766187012195587158E+01   -0.114423398971557617E+02   -0.580376541614532471E+01   -0.914485847949981689E+01   -0.814600071242897538E+05   -0.629896350544151140E+01    1
    0.149093864336013793E+01    0.509411740303039551E+03   -0.111936239004135132E+02   -0.870853513479232788E+01   -0.831589651107788086E+01   -0.106974527239799500E+02   -0.814046463421510271E+05   -0.630146350544151979E+01    1
    0.142942426834702485E+01    0.113924326896667480E+04   -0.112428908348083496E+02   -0.690947180986404419E+01   -0.241784876585006714E+01   -0.297785019874572754E+01   -0.804484193231941317E+05   -0.630396350544154327E+01    1
    0.147539304834008211E+01    0.709958863258361816E+03   -0.116763325929641724E+02   -0.284500020742416382E+01   -0.527874493598937988E+01   -0.111703384518623352E+02   -0.795691747681298002E+05   -0.630646350544153300E+01    1
    0.146027031177878364E+01    0.125393531322479248E+04   -0.419209635257720947E+01   -0.871728610992431641E+01   -0.118550932407379150E+02   -0.478478592634201050E+01   -0.792045362329618511E+05   -0.630896350544153339E+01    1
    0.141599245530366891E+01    0.151220221519470215E+04   -0.113762397766113281E+02   -0.385640954971313477E+01   -0.483660203218460083E+01   -0.445778125524520874E+01   -0.790159161038598977E+05   -0.631146350544152401E+01    1
    0.115676529938578598E+01    0.730880880355834961E+03   -0.117272819280624390E+02   -0.119462779164314270E+02   -0.810280597209930420E+01   -0.162922573089599609E+01   -0.783082161563186528E+05   -0.631396350544150398E+01    1
    0.144843899892568562E+01    0.140006999969482422E+04   -0.640896087884902954E+01   -0.170356410741806030E+01   -0.115007053017616272E+02   -0.456354302167892456E+01   -0.782499536258182052E+05   -0.631646350544151769E+01    1
    0.115607882570028297E+01    0.854643511772155762E+03   -0.115236216187477112E+02   -0.839255326986312866E+01   -0.746093666553497314E+01   -0.303766983747482300E+01   -0.770813446664869698E+05   -0.631896350544152607E+01    1
    0.117329471284747111E+01    0.401807737350463867E+03   -0.311171382665634155E+01   -0.114324468374252319E+01   -0.931953245401382446E+01   -0.807668220996856689E+01   -0.767581304555061070E+05   -0.632146350544152202E+01    1
