    0.117300555746555313E+01    0.486833620071411133E+03   -0.100199179649353027E+02   -0.597331285476684570E+01   -0.390747952461242676E+01   -0.741293235296561761E+05   -0.631396350544150398E+01    1
    0.115788182457089417E+01    0.133630795478820801E+04   -0.897028613090515137E+01   -0.867899149656295776E+01   -0.478747934103012085E+01   -0.741223406848555023E+05   -0.631646350544151769E+01    1
    0.116365307341217994E+01    0.858965015411376953E+03   -0.915347504615783691E+01   -0.193372714519500732E+01   -0.366455423831939697E+01   -0.727710647607477295E+05   -0.631896350544152607E+01    1
    0.116145700888037662E+01    0.134164125919342041E+04   -0.437860155105590820E+01   -0.467769384384155273E+01   -0.116102488636970520E+02   -0.721747651024129591E+05   -0.632146350544152202E+01    1
    0.117836745910048468E+01    0.426738119125366211E+03   -0.951025676727294922E+01   -0.538316327333450317E+01   -0.705702346563339233E+01   -0.720207601047160424E+05   -0.632396350544152774E+01    1
    0.143824245041012744E+01    0.151539275646209717E+04   -0.107197310924530029E+02   -0.546009016036987305E+01   -0.430744373798370361E+01   -0.717315431092847284E+05   -0.632646350544152636E+01    1
    0.116784277669787406E+01    0.128564589023590088E+04   -0.108832655549049377E+02   -0.107021406292915344E+02   -0.641260433197021484E+01   -0.710081014468574431E+05   -0.632896350544151876E+01    1
    0.118066920787096019E+01    0.437916564941406250E+03   -0.109296961426734924E+02   -0.106501042842864990E+01   -0.656948590278625488E+01   -0.706179205583689181E+05   -0.633146350544152003E+01    1
    0.116820772631764402E+01    0.137334647178649902E+04   -0.930862307548522949E+01   -0.106185064315795898E+02   -0.108613877892494202E+02   -0.703867384887726512E+05   -0.633396350544152309E+01    1
    0.145610393727421750E+01    0.882247233390808105E+03   -0.568644058704376221E+01   -0.997047793865203857E+01   -0.303844612836837769E+01   -0.691310269134108239E+05   -0.633646350544152615E+01    1
    0.117443782312273970E+01    0.106206531524658203E+04   -0.408808124065399170E+01   -0.107831096649169922E+01   -0.733011001348495483E+01   -0.690544528715221968E+05   -0.633896350544152920E+01    1
    0.146975054520964621E+01    0.854014945030212402E+03   -0.439117169380187988E+01   -0.109404370188713074E+02   -0.635036402940750122E+01   -0.689128156046397780E+05   -0.634146350544152781E+01    1
    0.117641731880307177E+01    0.850648593902587891E+03   -0.591280543804168701E+01   -0.949484765529632568E+01   -0.681693059206008911E+01   -0.687165239153629373E+05   -0.634396350544151222E+01    1
    0.116975413289666164E+01    0.979274463653564453E+03   -0.857712692022323608E+01   -0.104967172741889954E+02   -0.418654102087020874E+01   -0.685928496864073095E+05   -0.634646350544149573E+01    1
    0.145909267004728305E+01    0.142519085407257080E+04   -0.107466665506362915E+02   -0.105982822179794312E+02   -0.717730987071990967E+01   -0.685424439717572677E+05   -0.634896350544151034E+01    1
    0.117840850317478174E+01    0.647900056838989258E+03   -0.170570218563079834E+01   -0.126087701320648193E+01   -0.264136153459548950E+01   -0.684563469124698313E+05   -0.635146350544150984E+01    1
    0.146417644886970510E+01    0.108764350414276123E+04   -0.582797139883041382E+01   -0.702970248460769653E+01   -0.114112561345100403E+02   -0.684010373466619203E+05   -0.635396350544149158E+01    1
    0.146006324454545955E+01    0.725277781486511230E+03   -0.578272426128387451E+01   -0.943731951713562012E+01   -0.248288869857788086E+01   -0.677469587380608864E+05   -0.635646350544149996E+01    1
    0.144185850868821142E+01    0.103120853900909424E+04   -0.747163230180740356E+01   -0.754226756095886230E+01   -0.131918603181838989E+01   -0.676132328868225450E+05   -0.635896350544152256E+01    1
    0.117908773521780952E+01    0.819253516197204590E+03   -0.115560894608497620E+02   -0.105221263766288757E+02   -0.780207061767578125E+01   -0.676067813926939416E+05   -0.636146350544152384E+01    1
    0.116693120457530020E+01    0.118852875232696533E+04   -0.576830583810806274E+01   -0.201683747768402100E+01   -0.826857620477676392E+01   -0.658996074775003508E+05   -0.636396350544150557E+01    1
    0.117618403099179258E+01    0.674316239356994629E+03   -0.721969246864318848E+01   -0.235966038703918457E+01   -0.350447505712509155E+01   -0.656478007256159617E+05   -0.636646350544150952E+01    1
    0.147484990085363377E+01    0.480324435234069824E+03   -0.336299997568130493E+01   -0.440711516141891479E+01   -0.789090150594711304E+01   -0.655009866196302246E+05   -0.636896350544151346E+01    1
